in s,C1 in V
3.9280E-05,4.590E-02
3.9296E-05,1.660E-02
3.9312E-05,-2.930E-03
3.9328E-05,2.637E-02
3.9344E-05,1.660E-02
3.9360E-05,6.836E-03
3.9376E-05,6.836E-03
3.9392E-05,6.543E-02
3.9408E-05,6.836E-03
3.9424E-05,4.590E-02
3.9440E-05,-2.930E-03
3.9456E-05,-2.930E-03
3.9472E-05,-2.930E-03
3.9488E-05,-2.930E-03
3.9504E-05,2.637E-02
3.9520E-05,3.613E-02
3.9536E-05,-2.930E-03
3.9552E-05,-2.930E-03
3.9568E-05,1.660E-02
3.9584E-05,1.660E-02
3.9600E-05,2.637E-02
3.9616E-05,2.637E-02
3.9632E-05,-2.930E-03
3.9648E-05,-2.930E-03
3.9664E-05,2.637E-02
3.9680E-05,-2.930E-03
3.9696E-05,-3.223E-02
3.9712E-05,2.637E-02
3.9728E-05,1.660E-02
3.9744E-05,6.836E-03
3.9760E-05,6.836E-03
3.9776E-05,2.637E-02
3.9792E-05,-1.270E-02
3.9808E-05,6.836E-03
3.9824E-05,2.637E-02
3.9840E-05,3.613E-02
3.9856E-05,-1.270E-02
3.9872E-05,-1.270E-02
3.9888E-05,-2.246E-02
3.9904E-05,1.660E-02
3.9920E-05,6.836E-03
3.9936E-05,1.660E-02
3.9952E-05,-2.930E-03
3.9968E-05,-2.246E-02
3.9984E-05,-2.930E-03
4.0000E-05,-2.930E-03
4.0016E-05,1.660E-02
4.0032E-05,-2.930E-03
4.0048E-05,6.836E-03
4.0064E-05,2.637E-02
4.0080E-05,-2.930E-03
4.0096E-05,-2.930E-03
4.0112E-05,1.660E-02
4.0128E-05,-2.930E-03
4.0144E-05,-1.270E-02
4.0160E-05,2.637E-02
4.0176E-05,-2.930E-03
4.0192E-05,2.637E-02
4.0208E-05,-2.930E-03
4.0224E-05,1.660E-02
4.0240E-05,-2.930E-03
4.0256E-05,2.637E-02
4.0272E-05,1.660E-02
4.0288E-05,2.637E-02
4.0304E-05,6.836E-03
4.0320E-05,6.836E-03
4.0336E-05,-2.930E-03
4.0352E-05,2.637E-02
4.0368E-05,1.660E-02
4.0384E-05,6.836E-03
4.0400E-05,6.836E-03
4.0416E-05,2.637E-02
4.0432E-05,6.836E-03
4.0448E-05,6.836E-03
4.0464E-05,2.637E-02
4.0480E-05,2.637E-02
4.0496E-05,-2.930E-03
4.0512E-05,-2.930E-03
4.0528E-05,-2.246E-02
4.0544E-05,3.613E-02
4.0560E-05,6.836E-03
4.0576E-05,-2.930E-03
4.0592E-05,4.590E-02
4.0608E-05,3.613E-02
4.0624E-05,6.836E-03
4.0640E-05,6.836E-03
4.0656E-05,-2.930E-03
4.0672E-05,4.590E-02
4.0688E-05,1.660E-02
4.0704E-05,3.613E-02
4.0720E-05,2.637E-02
4.0736E-05,3.613E-02
4.0752E-05,2.637E-02
4.0768E-05,6.836E-03
4.0784E-05,2.637E-02
4.0800E-05,1.660E-02
4.0816E-05,-2.930E-03
4.0832E-05,6.836E-03
4.0848E-05,3.613E-02
4.0864E-05,2.637E-02
4.0880E-05,1.660E-02
4.0896E-05,2.637E-02
4.0912E-05,6.836E-03
4.0928E-05,6.836E-03
4.0944E-05,6.836E-03
4.0960E-05,-2.930E-03
4.0976E-05,-2.930E-03
4.0992E-05,1.660E-02
4.1008E-05,6.836E-03
4.1024E-05,6.836E-03
4.1040E-05,1.660E-02
4.1056E-05,1.660E-02
4.1072E-05,-2.930E-03
4.1088E-05,1.660E-02
4.1104E-05,2.637E-02
4.1120E-05,2.637E-02
4.1136E-05,1.660E-02
4.1152E-05,3.613E-02
4.1168E-05,-2.930E-03
4.1184E-05,6.836E-03
4.1200E-05,6.836E-03
4.1216E-05,2.637E-02
4.1232E-05,2.637E-02
4.1248E-05,4.590E-02
4.1264E-05,1.660E-02
4.1280E-05,6.836E-03
4.1296E-05,-2.930E-03
4.1312E-05,6.836E-03
4.1328E-05,6.836E-03
4.1344E-05,2.637E-02
4.1360E-05,-2.930E-03
4.1376E-05,2.637E-02
4.1392E-05,6.836E-03
4.1408E-05,-1.270E-02
4.1424E-05,6.836E-03
4.1440E-05,1.660E-02
4.1456E-05,6.836E-03
4.1472E-05,2.637E-02
4.1488E-05,1.660E-02
4.1504E-05,6.836E-03
4.1520E-05,1.660E-02
4.1536E-05,1.660E-02
4.1552E-05,-2.930E-03
4.1568E-05,-2.930E-03
4.1584E-05,-2.930E-03
4.1600E-05,-1.270E-02
4.1616E-05,6.836E-03
4.1632E-05,6.836E-03
4.1648E-05,2.637E-02
4.1664E-05,2.637E-02
4.1680E-05,-2.930E-03
4.1696E-05,-1.270E-02
4.1712E-05,6.836E-03
4.1728E-05,2.637E-02
4.1744E-05,1.660E-02
4.1760E-05,4.590E-02
4.1776E-05,-1.270E-02
4.1792E-05,1.660E-02
4.1808E-05,-2.930E-03
4.1824E-05,2.637E-02
4.1840E-05,-2.930E-03
4.1856E-05,1.660E-02
4.1872E-05,2.637E-02
4.1888E-05,1.660E-02
4.1904E-05,6.836E-03
4.1920E-05,-2.930E-03
4.1936E-05,1.660E-02
4.1952E-05,4.590E-02
4.1968E-05,2.637E-02
4.1984E-05,6.836E-03
4.2000E-05,1.660E-02
4.2016E-05,1.660E-02
4.2032E-05,1.660E-02
4.2048E-05,1.660E-02
4.2064E-05,6.836E-03
4.2080E-05,-2.930E-03
4.2096E-05,1.660E-02
4.2112E-05,2.637E-02
4.2128E-05,6.836E-03
4.2144E-05,2.637E-02
4.2160E-05,6.836E-03
4.2176E-05,1.660E-02
4.2192E-05,6.836E-03
4.2208E-05,1.660E-02
4.2224E-05,6.836E-03
4.2240E-05,1.660E-02
4.2256E-05,1.660E-02
4.2272E-05,1.660E-02
4.2288E-05,4.590E-02
4.2304E-05,2.637E-02
4.2320E-05,-1.270E-02
4.2336E-05,1.660E-02
4.2352E-05,-2.930E-03
4.2368E-05,-2.930E-03
4.2384E-05,-1.270E-02
4.2400E-05,1.660E-02
4.2416E-05,1.660E-02
4.2432E-05,-1.270E-02
4.2448E-05,6.836E-03
4.2464E-05,1.660E-02
4.2480E-05,2.637E-02
4.2496E-05,1.660E-02
4.2512E-05,6.836E-03
4.2528E-05,-2.930E-03
4.2544E-05,3.613E-02
4.2560E-05,6.836E-03
4.2576E-05,-2.930E-03
4.2592E-05,2.637E-02
4.2608E-05,1.660E-02
4.2624E-05,3.613E-02
4.2640E-05,1.660E-02
4.2656E-05,6.836E-03
4.2672E-05,2.637E-02
4.2688E-05,-2.246E-02
4.2704E-05,-2.246E-02
4.2720E-05,-2.930E-03
4.2736E-05,2.637E-02
4.2752E-05,6.836E-03
4.2768E-05,-2.930E-03
4.2784E-05,1.660E-02
4.2800E-05,5.566E-02
4.2816E-05,6.836E-03
4.2832E-05,-2.930E-03
4.2848E-05,-2.930E-03
4.2864E-05,-2.930E-03
4.2880E-05,-2.930E-03
4.2896E-05,-2.930E-03
4.2912E-05,-2.930E-03
4.2928E-05,-2.930E-03
4.2944E-05,2.637E-02
4.2960E-05,1.660E-02
4.2976E-05,-2.930E-03
4.2992E-05,6.836E-03
4.3008E-05,-2.930E-03
4.3024E-05,2.637E-02
4.3040E-05,-1.270E-02
4.3056E-05,-2.930E-03
4.3072E-05,4.590E-02
4.3088E-05,6.836E-03
4.3104E-05,1.660E-02
4.3120E-05,-2.930E-03
4.3136E-05,1.660E-02
4.3152E-05,6.836E-03
4.3168E-05,2.637E-02
4.3184E-05,1.660E-02
4.3200E-05,6.836E-03
4.3216E-05,-2.930E-03
4.3232E-05,2.637E-02
4.3248E-05,-2.930E-03
4.3264E-05,-2.930E-03
4.3280E-05,2.637E-02
4.3296E-05,-2.930E-03
4.3312E-05,-1.270E-02
4.3328E-05,2.637E-02
4.3344E-05,-2.930E-03
4.3360E-05,2.637E-02
4.3376E-05,6.836E-03
4.3392E-05,2.637E-02
4.3408E-05,2.637E-02
4.3424E-05,3.613E-02
4.3440E-05,5.566E-02
4.3456E-05,6.836E-03
4.3472E-05,1.660E-02
4.3488E-05,6.836E-03
4.3504E-05,1.660E-02
4.3520E-05,2.637E-02
4.3536E-05,-2.930E-03
4.3552E-05,-2.930E-03
4.3568E-05,-3.223E-02
4.3584E-05,3.613E-02
4.3600E-05,1.660E-02
4.3616E-05,-2.930E-03
4.3632E-05,-2.246E-02
4.3648E-05,2.637E-02
4.3664E-05,2.637E-02
4.3680E-05,-2.930E-03
4.3696E-05,6.836E-03
4.3712E-05,3.613E-02
4.3728E-05,6.836E-03
4.3744E-05,-2.930E-03
4.3760E-05,4.590E-02
4.3776E-05,-2.930E-03
4.3792E-05,6.836E-03
4.3808E-05,1.660E-02
4.3824E-05,6.836E-03
4.3840E-05,3.613E-02
4.3856E-05,6.836E-03
4.3872E-05,-2.930E-03
4.3888E-05,2.637E-02
4.3904E-05,1.660E-02
4.3920E-05,4.590E-02
4.3936E-05,6.836E-03
4.3952E-05,4.590E-02
4.3968E-05,4.590E-02
4.3984E-05,1.660E-02
4.4000E-05,2.637E-02
4.4016E-05,2.637E-02
4.4032E-05,2.637E-02
4.4048E-05,-2.930E-03
4.4064E-05,-2.930E-03
4.4080E-05,2.637E-02
4.4096E-05,2.637E-02
4.4112E-05,1.660E-02
4.4128E-05,2.637E-02
4.4144E-05,-2.246E-02
4.4160E-05,2.637E-02
4.4176E-05,1.660E-02
4.4192E-05,6.836E-03
4.4208E-05,-2.930E-03
4.4224E-05,-1.270E-02
4.4240E-05,1.660E-02
4.4256E-05,-2.930E-03
4.4272E-05,6.836E-03
4.4288E-05,1.660E-02
4.4304E-05,2.637E-02
4.4320E-05,2.637E-02
4.4336E-05,1.660E-02
4.4352E-05,1.660E-02
4.4368E-05,6.836E-03
4.4384E-05,2.637E-02
4.4400E-05,1.660E-02
4.4416E-05,2.637E-02
4.4432E-05,-2.930E-03
4.4448E-05,2.637E-02
4.4464E-05,-2.930E-03
4.4480E-05,-2.930E-03
4.4496E-05,-2.930E-03
4.4512E-05,1.660E-02
4.4528E-05,2.637E-02
4.4544E-05,-2.930E-03
4.4560E-05,-2.930E-03
4.4576E-05,4.590E-02
4.4592E-05,2.637E-02
4.4608E-05,3.613E-02
4.4624E-05,2.637E-02
4.4640E-05,-2.930E-03
4.4656E-05,1.660E-02
4.4672E-05,3.613E-02
4.4688E-05,-1.270E-02
4.4704E-05,-2.930E-03
4.4720E-05,2.637E-02
4.4736E-05,1.660E-02
4.4752E-05,1.660E-02
4.4768E-05,5.566E-02
4.4784E-05,-2.930E-03
4.4800E-05,2.637E-02
4.4816E-05,1.660E-02
4.4832E-05,1.660E-02
4.4848E-05,1.660E-02
4.4864E-05,3.613E-02
4.4880E-05,-2.930E-03
4.4896E-05,2.637E-02
4.4912E-05,1.660E-02
4.4928E-05,6.836E-03
4.4944E-05,-2.930E-03
4.4960E-05,2.637E-02
4.4976E-05,2.637E-02
4.4992E-05,6.836E-03
4.5008E-05,-2.930E-03
4.5024E-05,2.637E-02
4.5040E-05,-2.930E-03
4.5056E-05,4.590E-02
4.5072E-05,2.637E-02
4.5088E-05,2.637E-02
4.5104E-05,1.660E-02
4.5120E-05,2.637E-02
4.5136E-05,2.637E-02
4.5152E-05,-2.930E-03
4.5168E-05,2.637E-02
4.5184E-05,1.660E-02
4.5200E-05,-2.930E-03
4.5216E-05,6.836E-03
4.5232E-05,3.613E-02
4.5248E-05,6.836E-03
4.5264E-05,6.836E-03
4.5280E-05,2.637E-02
4.5296E-05,-1.270E-02
4.5312E-05,1.660E-02
4.5328E-05,1.660E-02
4.5344E-05,6.543E-02
4.5360E-05,3.613E-02
4.5376E-05,5.566E-02
4.5392E-05,4.590E-02
4.5408E-05,2.637E-02
4.5424E-05,1.660E-02
4.5440E-05,6.836E-03
4.5456E-05,6.836E-03
4.5472E-05,-2.930E-03
4.5488E-05,1.660E-02
4.5504E-05,2.637E-02
4.5520E-05,6.836E-03
4.5536E-05,3.613E-02
4.5552E-05,-2.930E-03
4.5568E-05,3.613E-02
4.5584E-05,-2.930E-03
4.5600E-05,5.566E-02
4.5616E-05,6.836E-03
4.5632E-05,6.836E-03
4.5648E-05,2.637E-02
4.5664E-05,1.660E-02
4.5680E-05,6.836E-03
4.5696E-05,3.613E-02
4.5712E-05,6.836E-03
4.5728E-05,4.590E-02
4.5744E-05,2.637E-02
4.5760E-05,5.566E-02
4.5776E-05,-2.930E-03
4.5792E-05,1.660E-02
4.5808E-05,6.836E-03
4.5824E-05,2.637E-02
4.5840E-05,1.660E-02
4.5856E-05,2.637E-02
4.5872E-05,-4.199E-02
4.5888E-05,2.637E-02
4.5904E-05,6.836E-03
4.5920E-05,6.836E-03
4.5936E-05,2.637E-02
4.5952E-05,3.613E-02
4.5968E-05,-2.930E-03
4.5984E-05,2.637E-02
4.6000E-05,-2.930E-03
4.6016E-05,1.660E-02
4.6032E-05,6.836E-03
4.6048E-05,2.637E-02
4.6064E-05,6.836E-03
4.6080E-05,3.613E-02
4.6096E-05,2.637E-02
4.6112E-05,4.590E-02
4.6128E-05,-3.223E-02
4.6144E-05,2.637E-02
4.6160E-05,2.637E-02
4.6176E-05,6.836E-03
4.6192E-05,-1.270E-02
4.6208E-05,2.637E-02
4.6224E-05,5.566E-02
4.6240E-05,6.836E-03
4.6256E-05,2.637E-02
4.6272E-05,2.637E-02
4.6288E-05,1.660E-02
4.6304E-05,2.637E-02
4.6320E-05,6.836E-03
4.6336E-05,2.637E-02
4.6352E-05,-2.930E-03
4.6368E-05,3.613E-02
4.6384E-05,-2.930E-03
4.6400E-05,1.660E-02
4.6416E-05,-2.930E-03
4.6432E-05,2.637E-02
4.6448E-05,-2.930E-03
4.6464E-05,3.613E-02
4.6480E-05,1.660E-02
4.6496E-05,-2.930E-03
4.6512E-05,2.637E-02
4.6528E-05,2.637E-02
4.6544E-05,-1.270E-02
4.6560E-05,1.660E-02
4.6576E-05,-2.930E-03
4.6592E-05,3.613E-02
4.6608E-05,1.660E-02
4.6624E-05,1.660E-02
4.6640E-05,-2.930E-03
4.6656E-05,2.637E-02
4.6672E-05,-2.246E-02
4.6688E-05,3.613E-02
4.6704E-05,3.613E-02
4.6720E-05,-2.930E-03
4.6736E-05,-2.930E-03
4.6752E-05,-2.930E-03
4.6768E-05,6.836E-03
4.6784E-05,2.637E-02
4.6800E-05,-2.930E-03
4.6816E-05,1.660E-02
4.6832E-05,-1.270E-02
4.6848E-05,1.660E-02
4.6864E-05,2.637E-02
4.6880E-05,-2.930E-03
4.6896E-05,1.660E-02
4.6912E-05,1.660E-02
4.6928E-05,-2.930E-03
4.6944E-05,2.637E-02
4.6960E-05,6.836E-03
4.6976E-05,6.836E-03
4.6992E-05,-2.246E-02
4.7008E-05,-2.246E-02
4.7024E-05,2.637E-02
4.7040E-05,2.637E-02
4.7056E-05,2.637E-02
4.7072E-05,1.660E-02
4.7088E-05,2.637E-02
4.7104E-05,-2.930E-03
4.7120E-05,1.660E-02
4.7136E-05,2.637E-02
4.7152E-05,6.836E-03
4.7168E-05,2.637E-02
4.7184E-05,6.836E-03
4.7200E-05,1.660E-02
4.7216E-05,-2.930E-03
4.7232E-05,1.660E-02
4.7248E-05,-2.930E-03
4.7264E-05,4.590E-02
4.7280E-05,2.637E-02
4.7296E-05,6.836E-03
4.7312E-05,-2.930E-03
4.7328E-05,1.660E-02
4.7344E-05,6.836E-03
4.7360E-05,1.660E-02
4.7376E-05,2.637E-02
4.7392E-05,-2.930E-03
4.7408E-05,2.637E-02
4.7424E-05,-2.930E-03
4.7440E-05,6.836E-03
4.7456E-05,6.836E-03
4.7472E-05,-2.930E-03
4.7488E-05,1.660E-02
4.7504E-05,2.637E-02
4.7520E-05,2.637E-02
4.7536E-05,1.660E-02
4.7552E-05,1.660E-02
4.7568E-05,2.637E-02
4.7584E-05,3.613E-02
4.7600E-05,-2.930E-03
4.7616E-05,-1.270E-02
4.7632E-05,2.637E-02
4.7648E-05,1.660E-02
4.7664E-05,-2.930E-03
4.7680E-05,6.836E-03
4.7696E-05,6.836E-03
4.7712E-05,2.637E-02
4.7728E-05,6.836E-03
4.7744E-05,4.590E-02
4.7760E-05,2.637E-02
4.7776E-05,6.836E-03
4.7792E-05,6.836E-03
4.7808E-05,1.660E-02
4.7824E-05,-2.930E-03
4.7840E-05,2.637E-02
4.7856E-05,6.836E-03
4.7872E-05,1.660E-02
4.7888E-05,6.836E-03
4.7904E-05,-2.930E-03
4.7920E-05,2.637E-02
4.7936E-05,-2.930E-03
4.7952E-05,5.566E-02
4.7968E-05,6.836E-03
4.7984E-05,-2.930E-03
4.8000E-05,6.836E-03
4.8016E-05,2.637E-02
4.8032E-05,2.637E-02
4.8048E-05,2.637E-02
4.8064E-05,-2.930E-03
4.8080E-05,-2.930E-03
4.8096E-05,2.637E-02
4.8112E-05,-2.930E-03
4.8128E-05,3.613E-02
4.8144E-05,-2.930E-03
4.8160E-05,1.660E-02
4.8176E-05,6.836E-03
4.8192E-05,-2.930E-03
4.8208E-05,1.660E-02
4.8224E-05,2.637E-02
4.8240E-05,6.836E-03
4.8256E-05,1.660E-02
4.8272E-05,6.836E-03
4.8288E-05,1.660E-02
4.8304E-05,1.660E-02
4.8320E-05,1.660E-02
4.8336E-05,4.590E-02
4.8352E-05,-1.270E-02
4.8368E-05,6.836E-03
4.8384E-05,-2.930E-03
4.8400E-05,1.521E+00
4.8416E-05,3.288E+00
4.8432E-05,4.187E+00
4.8448E-05,4.646E+00
4.8464E-05,4.802E+00
4.8480E-05,4.890E+00
4.8496E-05,4.968E+00
4.8512E-05,4.929E+00
4.8528E-05,4.938E+00
4.8544E-05,4.968E+00
4.8560E-05,4.948E+00
4.8576E-05,4.938E+00
4.8592E-05,4.929E+00
4.8608E-05,4.948E+00
4.8624E-05,4.919E+00
4.8640E-05,4.929E+00
4.8656E-05,4.938E+00
4.8672E-05,4.958E+00
4.8688E-05,4.938E+00
4.8704E-05,4.919E+00
4.8720E-05,4.919E+00
4.8736E-05,4.938E+00
4.8752E-05,4.938E+00
4.8768E-05,4.948E+00
4.8784E-05,4.899E+00
4.8800E-05,4.938E+00
4.8816E-05,4.958E+00
4.8832E-05,4.958E+00
4.8848E-05,4.919E+00
4.8864E-05,4.958E+00
4.8880E-05,4.909E+00
4.8896E-05,4.958E+00
4.8912E-05,4.929E+00
4.8928E-05,4.938E+00
4.8944E-05,4.948E+00
4.8960E-05,4.938E+00
4.8976E-05,4.929E+00
4.8992E-05,4.938E+00
4.9008E-05,4.938E+00
4.9024E-05,4.919E+00
4.9040E-05,4.958E+00
4.9056E-05,4.938E+00
4.9072E-05,4.929E+00
4.9088E-05,4.938E+00
4.9104E-05,4.899E+00
4.9120E-05,4.929E+00
4.9136E-05,4.938E+00
4.9152E-05,4.929E+00
4.9168E-05,4.890E+00
4.9184E-05,4.938E+00
4.9200E-05,4.938E+00
4.9216E-05,4.929E+00
4.9232E-05,4.968E+00
4.9248E-05,4.938E+00
4.9264E-05,4.938E+00
4.9280E-05,4.938E+00
4.9296E-05,4.929E+00
4.9312E-05,4.929E+00
4.9328E-05,4.899E+00
4.9344E-05,4.929E+00
4.9360E-05,4.938E+00
4.9376E-05,4.958E+00
4.9392E-05,4.909E+00
4.9408E-05,4.958E+00
4.9424E-05,4.938E+00
4.9440E-05,4.919E+00
4.9456E-05,4.938E+00
4.9472E-05,4.938E+00
4.9488E-05,4.919E+00
4.9504E-05,4.938E+00
4.9520E-05,4.948E+00
4.9536E-05,4.948E+00
4.9552E-05,4.909E+00
4.9568E-05,4.938E+00
4.9584E-05,4.919E+00
4.9600E-05,4.948E+00
4.9616E-05,4.919E+00
4.9632E-05,4.919E+00
4.9648E-05,4.909E+00
4.9664E-05,4.958E+00
4.9680E-05,4.948E+00
4.9696E-05,4.919E+00
4.9712E-05,4.938E+00
4.9728E-05,4.938E+00
4.9744E-05,4.938E+00
4.9760E-05,4.948E+00
4.9776E-05,4.948E+00
4.9792E-05,4.968E+00
4.9808E-05,4.929E+00
4.9824E-05,4.929E+00
4.9840E-05,4.938E+00
4.9856E-05,4.929E+00
4.9872E-05,4.919E+00
4.9888E-05,4.919E+00
4.9904E-05,4.929E+00
4.9920E-05,4.958E+00
4.9936E-05,4.948E+00
4.9952E-05,4.948E+00
4.9968E-05,4.909E+00
4.9984E-05,4.938E+00
5.0000E-05,4.948E+00
5.0016E-05,4.948E+00
5.0032E-05,4.919E+00
5.0048E-05,4.938E+00
5.0064E-05,4.938E+00
5.0080E-05,4.938E+00
5.0096E-05,4.919E+00
5.0112E-05,4.929E+00
5.0128E-05,4.929E+00
5.0144E-05,4.938E+00
5.0160E-05,4.919E+00
5.0176E-05,4.899E+00
5.0192E-05,4.919E+00
5.0208E-05,4.948E+00
5.0224E-05,4.929E+00
5.0240E-05,4.938E+00
5.0256E-05,4.929E+00
5.0272E-05,4.938E+00
5.0288E-05,4.919E+00
5.0304E-05,4.899E+00
5.0320E-05,4.938E+00
5.0336E-05,4.899E+00
5.0352E-05,4.909E+00
5.0368E-05,4.899E+00
5.0384E-05,4.929E+00
5.0400E-05,4.929E+00
5.0416E-05,4.919E+00
5.0432E-05,4.929E+00
5.0448E-05,4.938E+00
5.0464E-05,4.938E+00
5.0480E-05,4.919E+00
5.0496E-05,4.948E+00
5.0512E-05,4.948E+00
5.0528E-05,4.899E+00
5.0544E-05,4.929E+00
5.0560E-05,4.978E+00
5.0576E-05,4.909E+00
5.0592E-05,4.919E+00
5.0608E-05,4.909E+00
5.0624E-05,4.958E+00
5.0640E-05,4.899E+00
5.0656E-05,4.929E+00
5.0672E-05,4.899E+00
5.0688E-05,4.938E+00
5.0704E-05,4.890E+00
5.0720E-05,4.929E+00
5.0736E-05,4.909E+00
5.0752E-05,4.929E+00
5.0768E-05,4.899E+00
5.0784E-05,4.929E+00
5.0800E-05,4.938E+00
5.0816E-05,4.938E+00
5.0832E-05,4.919E+00
5.0848E-05,4.929E+00
5.0864E-05,4.909E+00
5.0880E-05,4.929E+00
5.0896E-05,4.909E+00
5.0912E-05,4.938E+00
5.0928E-05,4.890E+00
5.0944E-05,4.948E+00
5.0960E-05,4.890E+00
5.0976E-05,4.929E+00
5.0992E-05,4.938E+00
5.1008E-05,4.929E+00
5.1024E-05,4.899E+00
5.1040E-05,4.948E+00
5.1056E-05,4.958E+00
5.1072E-05,4.929E+00
5.1088E-05,4.919E+00
5.1104E-05,4.938E+00
5.1120E-05,4.909E+00
5.1136E-05,4.929E+00
5.1152E-05,4.929E+00
5.1168E-05,4.929E+00
5.1184E-05,4.929E+00
5.1200E-05,4.938E+00
5.1216E-05,4.909E+00
5.1232E-05,4.909E+00
5.1248E-05,4.919E+00
5.1264E-05,4.929E+00
5.1280E-05,4.919E+00
5.1296E-05,4.938E+00
5.1312E-05,4.929E+00
5.1328E-05,4.958E+00
5.1344E-05,4.929E+00
5.1360E-05,4.929E+00
5.1376E-05,4.919E+00
5.1392E-05,4.929E+00
5.1408E-05,4.938E+00
5.1424E-05,4.938E+00
5.1440E-05,4.948E+00
5.1456E-05,4.968E+00
5.1472E-05,4.938E+00
5.1488E-05,4.929E+00
5.1504E-05,4.899E+00
5.1520E-05,4.948E+00
5.1536E-05,4.899E+00
5.1552E-05,4.929E+00
5.1568E-05,4.929E+00
5.1584E-05,4.899E+00
5.1600E-05,4.909E+00
5.1616E-05,4.948E+00
5.1632E-05,4.909E+00
5.1648E-05,4.958E+00
5.1664E-05,4.948E+00
5.1680E-05,4.938E+00
5.1696E-05,4.938E+00
5.1712E-05,4.938E+00
5.1728E-05,4.929E+00
5.1744E-05,4.938E+00
5.1760E-05,4.919E+00
5.1776E-05,4.948E+00
5.1792E-05,4.909E+00
5.1808E-05,4.938E+00
5.1824E-05,4.948E+00
5.1840E-05,4.899E+00
5.1856E-05,4.919E+00
5.1872E-05,4.958E+00
5.1888E-05,4.919E+00
5.1904E-05,4.899E+00
5.1920E-05,4.919E+00
5.1936E-05,4.929E+00
5.1952E-05,4.919E+00
5.1968E-05,4.929E+00
5.1984E-05,4.919E+00
5.2000E-05,4.929E+00
5.2016E-05,4.929E+00
5.2032E-05,4.929E+00
5.2048E-05,4.909E+00
5.2064E-05,4.968E+00
5.2080E-05,4.938E+00
5.2096E-05,4.909E+00
5.2112E-05,4.899E+00
5.2128E-05,4.938E+00
5.2144E-05,4.919E+00
5.2160E-05,4.919E+00
5.2176E-05,4.938E+00
5.2192E-05,4.919E+00
5.2208E-05,4.899E+00
5.2224E-05,4.938E+00
5.2240E-05,4.938E+00
5.2256E-05,4.919E+00
5.2272E-05,4.909E+00
5.2288E-05,4.909E+00
5.2304E-05,4.958E+00
5.2320E-05,4.929E+00
5.2336E-05,4.919E+00
5.2352E-05,4.948E+00
5.2368E-05,4.948E+00
5.2384E-05,4.958E+00
5.2400E-05,4.929E+00
5.2416E-05,4.958E+00
5.2432E-05,4.958E+00
5.2448E-05,4.909E+00
5.2464E-05,4.919E+00
5.2480E-05,4.919E+00
5.2496E-05,4.919E+00
5.2512E-05,4.870E+00
5.2528E-05,4.948E+00
5.2544E-05,4.919E+00
5.2560E-05,4.938E+00
5.2576E-05,4.919E+00
5.2592E-05,4.938E+00
5.2608E-05,4.938E+00
5.2624E-05,4.929E+00
5.2640E-05,4.919E+00
5.2656E-05,4.929E+00
5.2672E-05,4.919E+00
5.2688E-05,4.938E+00
5.2704E-05,4.919E+00
5.2720E-05,4.948E+00
5.2736E-05,4.929E+00
5.2752E-05,4.938E+00
5.2768E-05,4.938E+00
5.2784E-05,4.919E+00
5.2800E-05,4.938E+00
5.2816E-05,4.909E+00
5.2832E-05,4.938E+00
5.2848E-05,4.919E+00
5.2864E-05,4.919E+00
5.2880E-05,4.938E+00
5.2896E-05,4.929E+00
5.2912E-05,4.948E+00
5.2928E-05,4.929E+00
5.2944E-05,4.938E+00
5.2960E-05,4.938E+00
5.2976E-05,4.919E+00
5.2992E-05,4.938E+00
5.3008E-05,4.899E+00
5.3024E-05,4.929E+00
5.3040E-05,4.899E+00
5.3056E-05,4.909E+00
5.3072E-05,4.938E+00
5.3088E-05,4.938E+00
5.3104E-05,4.919E+00
5.3120E-05,4.919E+00
5.3136E-05,4.938E+00
5.3152E-05,4.929E+00
5.3168E-05,4.938E+00
5.3184E-05,4.938E+00
5.3200E-05,4.899E+00
5.3216E-05,4.938E+00
5.3232E-05,4.938E+00
5.3248E-05,4.929E+00
5.3264E-05,4.929E+00
5.3280E-05,4.948E+00
5.3296E-05,4.919E+00
5.3312E-05,4.919E+00
5.3328E-05,4.919E+00
5.3344E-05,4.919E+00
5.3360E-05,4.919E+00
5.3376E-05,4.899E+00
5.3392E-05,4.919E+00
5.3408E-05,4.938E+00
5.3424E-05,4.909E+00
5.3440E-05,4.929E+00
5.3456E-05,4.909E+00
5.3472E-05,4.938E+00
5.3488E-05,4.938E+00
5.3504E-05,4.929E+00
5.3520E-05,4.919E+00
5.3536E-05,4.919E+00
5.3552E-05,4.909E+00
5.3568E-05,4.929E+00
5.3584E-05,4.929E+00
5.3600E-05,4.909E+00
5.3616E-05,4.929E+00
5.3632E-05,4.938E+00
5.3648E-05,4.909E+00
5.3664E-05,4.909E+00
5.3680E-05,4.909E+00
5.3696E-05,4.948E+00
5.3712E-05,4.909E+00
5.3728E-05,4.929E+00
5.3744E-05,4.880E+00
5.3760E-05,4.919E+00
5.3776E-05,4.919E+00
5.3792E-05,4.929E+00
5.3808E-05,4.929E+00
5.3824E-05,4.919E+00
5.3840E-05,4.948E+00
5.3856E-05,4.919E+00
5.3872E-05,4.899E+00
5.3888E-05,4.909E+00
5.3904E-05,4.919E+00
5.3920E-05,4.919E+00
5.3936E-05,4.938E+00
5.3952E-05,4.929E+00
5.3968E-05,4.929E+00
5.3984E-05,4.929E+00
5.4000E-05,4.938E+00
5.4016E-05,4.909E+00
